,index,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m
164,193507,1585790,1855225,23000.0,23000.0,23000.0, 60 months,21.0,622.23,E,E2,City of Dallas,10+ years,MORTGAGE,75000.0,Source Verified,Oct-2012,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1585790,,debt_consolidation,debt consolidation,750xx,TX,16.81,0.0,Mar-1983,1.0,40.0,,8.0,0.0,7958.0,85.6,24.0,f,11777.89,11777.89,23642.34,23642.34,11222.11,12420.23,0.0,0.0,0.0,Jan-2016,622.23,Feb-2016,Jan-2016,0.0,40.0,1.0,INDIVIDUAL,,,,0.0,0.0,258817.0,,,,,,,,,,,,9300.0,,,
165,430256,12625830,14687988,4000.0,4000.0,4000.0, 36 months,12.49,133.8,B,B4,Account Manager,< 1 year,RENT,40500.0,Not Verified,Mar-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12625830,  Borrower added on 03/07/14 > Credit card consolidation<br>,credit_card,Credit card refinancing,490xx,MI,15.44,0.0,Oct-1999,2.0,48.0,,7.0,0.0,3111.0,91.5,23.0,w,1646.26,1646.26,3008.4,3008.4,2353.74,654.66,0.0,0.0,0.0,Dec-2015,133.8,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,18199.0,,,,,,,,,,,,3400.0,,,
166,672426,55503931,59105720,15000.0,15000.0,15000.0, 36 months,9.99,483.94,B,B3,Creative Director,4 years,RENT,260000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55503931,,debt_consolidation,Debt consolidation,111xx,NY,4.25,0.0,Apr-1996,2.0,,,8.0,0.0,30692.0,37.2,21.0,f,13174.53,13174.53,2411.38,2411.38,1825.47,585.91,0.0,0.0,0.0,Dec-2015,483.94,Jan-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,30692.0,,,,,,,,,,,,82600.0,,,
167,842894,40705312,43581034,6000.0,6000.0,5975.0, 36 months,13.33,203.12,C,C3,,,RENT,40000.0,Source Verified,Feb-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=40705312,,major_purchase,Major purchase,109xx,NY,16.23,0.0,Nov-1971,0.0,50.0,,6.0,0.0,16625.0,98.4,17.0,f,4565.03,4546.01,2050.14,2041.6,1434.97,615.17,0.0,0.0,0.0,Jan-2016,203.12,Feb-2016,Jan-2016,0.0,50.0,1.0,INDIVIDUAL,,,,0.0,0.0,16625.0,,,,,,,,,,,,16900.0,,,
168,433508,12397920,14410043,5375.0,5375.0,5375.0, 36 months,22.45,206.53,E,E5,personal care aide,6 years,RENT,35000.0,Not Verified,Mar-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12397920,  Borrower added on 03/02/14 > My loan is for moving and relocation<br>,moving,Moving and relocation,112xx,NY,13.85,0.0,Sep-2008,0.0,,,6.0,0.0,3842.0,69.9,7.0,f,2523.07,2523.07,4543.66,4543.66,2851.93,1691.73,0.0,0.0,0.0,Jan-2016,206.53,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,17346.0,,,,,,,,,,,,5500.0,,,
169,885636,38088284,40851006,9000.0,9000.0,9000.0, 36 months,9.49,288.26,B,B2,Seminar Coordinator,3 years,RENT,41600.0,Source Verified,Jan-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=38088284,,debt_consolidation,Debt consolidation,750xx,TX,27.55,0.0,Jul-1998,0.0,,,8.0,0.0,5135.0,24.2,21.0,f,6750.24,6750.24,2873.11,2873.11,2249.76,623.35,0.0,0.0,0.0,Nov-2015,288.26,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,34438.0,,,,,,,,,,,,21200.0,,,
170,311120,26360387,28833070,4000.0,4000.0,4000.0, 36 months,17.57,143.75,D,D4,MANAGER,10+ years,RENT,65000.0,Verified,Sep-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=26360387,,other,Other,100xx,NY,7.75,0.0,Jun-1997,0.0,45.0,54.0,10.0,2.0,12196.0,65.6,30.0,f,0.0,0.0,4171.94006061,4171.94,4000.0,171.94,0.0,0.0,0.0,Dec-2014,3884.44,,Dec-2015,0.0,45.0,1.0,INDIVIDUAL,,,,0.0,0.0,12196.0,,,,,,,,,,,,18600.0,,,
171,866364,39430003,42233758,11200.0,11200.0,11200.0, 60 months,12.99,254.78,C,C2,Laboratory Technologist,6 years,MORTGAGE,50000.0,Not Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=39430003,,debt_consolidation,Debt consolidation,231xx,VA,26.12,1.0,Mar-2001,0.0,9.0,,9.0,0.0,13992.0,55.5,29.0,w,9498.58,9498.58,3037.15,3037.15,1701.42,1335.73,0.0,0.0,0.0,Jan-2016,254.78,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,222490.0,,,,,,,,,,,,25200.0,,,
172,628824,58973453,62836175,28000.0,28000.0,28000.0, 60 months,9.99,594.78,B,B3,Web Developer ,2 years,RENT,86000.0,Not Verified,Aug-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=58973453,,credit_card,Credit card refinancing,723xx,AR,10.97,0.0,Apr-2004,0.0,,,16.0,0.0,5328.0,19.6,31.0,w,26535.11,26535.11,2348.04,2348.04,1464.89,883.15,0.0,0.0,0.0,Dec-2015,594.78,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,94416.0,,,,,,,,,,,,27200.0,,,
173,112135,6311122,7842371,35000.0,35000.0,35000.0, 36 months,21.15,1321.33,E,E2,,,MORTGAGE,90000.0,Verified,Aug-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=6311122,,other,pay off,355xx,AL,14.59,2.0,Jul-1996,0.0,19.0,,9.0,0.0,14688.0,75.7,34.0,w,0.0,0.0,21141.28,21141.28,12891.07,8250.21,0.0,0.0,0.0,Dec-2014,1321.33,,Jan-2015,0.0,19.0,1.0,INDIVIDUAL,,,,0.0,0.0,39342.0,,,,,,,,,,,,19400.0,,,
174,688075,55239160,58819900,17850.0,17850.0,17850.0, 60 months,20.99,482.81,E,E5,registered support assistant ,< 1 year,RENT,42500.0,Source Verified,Jul-2015,Late (31-120 days),n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55239160,,credit_card,Credit card refinancing,891xx,NV,25.84,0.0,Feb-2008,1.0,,,8.0,0.0,16008.0,76.2,16.0,w,17149.55,17149.55,1910.42,1910.42,700.45,1209.97,0.0,0.0,0.0,Nov-2015,482.81,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,26595.0,,,,,,,,,,,,21000.0,,,
175,56490,9038335,10850213,10000.0,10000.0,10000.0, 60 months,14.3,234.25,C,C1,FOOD SERVICE,< 1 year,RENT,55000.0,Source Verified,Nov-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=9038335,  Borrower added on 11/25/13 > My loan is for paying down debt on credit cards and automobile insurance for the next year<br>,credit_card,Debt Consloidation,940xx,CA,20.01,0.0,Jun-2006,2.0,,,5.0,0.0,5527.0,59.4,10.0,f,0.0,0.0,11609.484574299999,11609.48,10000.0,1609.48,0.0,0.0,0.0,Jan-2015,8564.38,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,44800.0,,,,,,,,,,,,9300.0,,,
176,21392,475275,601522,9200.0,9200.0,9200.0, 36 months,12.98,309.9,C,C3,Paychex Inc,10+ years,RENT,62000.0,Verified,Jan-2011,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=475275,  Borrower added on 01/02/11 > I would like to pay off all my higher rate credit card accounts as well as an installment loan with a remaining balance. Thank you very much for your assistance.<br/>,debt_consolidation,Pay Off Higher Interest Rate Debt,074xx,NJ,21.91,0.0,Apr-2001,1.0,49.0,65.0,19.0,3.0,5508.0,25.4,28.0,f,0.0,0.0,11154.33,11154.33,9200.0,1954.33,0.0,0.0,0.0,Jan-2014,322.16,,Sep-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
177,751847,48645211,51893962,5000.0,5000.0,5000.0, 36 months,6.92,154.21,A,A4,Compliance Officer,10+ years,RENT,60000.0,Not Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=48645211,,debt_consolidation,Debt consolidation,480xx,MI,27.58,0.0,Dec-1994,0.0,47.0,97.0,10.0,1.0,4331.0,60.2,19.0,f,4107.04,4107.04,1084.26,1084.26,892.96,191.3,0.0,0.0,0.0,Jan-2016,154.21,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,50450.0,,,,,,,,,,,,7200.0,,,
178,573690,848723,1060367,6400.0,6400.0,6400.0, 36 months,10.99,209.5,B,B4,Accountant,10+ years,MORTGAGE,65000.0,Not Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=848723,,other,Other,119xx,NY,27.88,0.0,Nov-1998,0.0,,82.0,21.0,1.0,21814.0,39.3,43.0,w,5943.18,5943.18,624.59,624.59,456.82,167.77,0.0,0.0,0.0,Jan-2016,209.5,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,202885.0,,,,,,,,,,,,55500.0,,,
179,224462,1172275,1413453,4000.0,4000.0,4000.0, 36 months,13.99,136.7,C,C1,the tax place,2 years,OWN,18720.0,Source Verified,Mar-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1172275,  Borrower added on 03/02/12 > paying my credit card bills<br>,debt_consolidation,credit card loan,285xx,NC,5.13,0.0,Nov-2005,0.0,26.0,,6.0,0.0,2519.0,32.3,11.0,f,0.0,0.0,4814.03197275,4814.03,4000.0,814.03,0.0,0.0,0.0,Apr-2014,1530.86,,Nov-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
180,482714,67237538,72039307,15000.0,15000.0,14750.0, 60 months,16.55,369.17,D,D2,,,OWN,50000.0,Not Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=67237538,,debt_consolidation,Debt consolidation,146xx,NY,38.79,0.0,Jun-1990,2.0,29.0,,9.0,0.0,1594.0,72.5,28.0,w,15000.0,14750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,Feb-2016,Jan-2016,0.0,60.0,1.0,INDIVIDUAL,,,,0.0,0.0,86816.0,3.0,5.0,2.0,4.0,2.0,85222.0,79.5,1.0,1.0,909.0,79.3,2200.0,0.0,1.0,2.0
181,698673,54037539,57578270,8000.0,8000.0,8000.0, 36 months,6.24,244.25,A,A2,Analyst,3 years,MORTGAGE,62000.0,Not Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=54037539,,debt_consolidation,Debt consolidation,432xx,OH,12.87,0.0,Jun-2002,0.0,34.0,,11.0,0.0,8096.0,46.8,22.0,f,6768.18,6768.18,1459.95,1459.95,1231.82,228.13,0.0,0.0,0.0,Jan-2016,244.25,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,154602.0,,,,,,,,,,,,17300.0,,,
182,268681,28112565,30625718,12000.0,12000.0,12000.0, 60 months,15.61,289.34,D,D1,Sales Consultant,5 years,RENT,89900.0,Source Verified,Oct-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=28112565,,debt_consolidation,Debt consolidation,982xx,WA,13.72,0.0,Feb-2002,2.0,62.0,,7.0,0.0,8134.0,73.9,15.0,w,9968.41,9968.41,4029.95,4029.95,2031.59,1998.36,0.0,0.0,0.0,Dec-2015,289.34,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,51564.0,,,,,,,,,,,,11000.0,,,
183,330953,23573617,25936511,6400.0,6400.0,6400.0, 36 months,11.67,211.57,B,B4,Teacher,2 years,OWN,70000.0,Not Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23573617,,debt_consolidation,Debt consolidation,785xx,TX,18.6,1.0,Jan-2001,2.0,4.0,,21.0,0.0,4791.0,24.7,45.0,f,3653.95,3653.95,3596.69,3596.69,2746.05,850.64,0.0,0.0,0.0,Jan-2016,211.57,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,590.0,47129.0,,,,,,,,,,,,19400.0,,,
184,501837,66300599,71025323,10500.0,10500.0,10500.0, 36 months,9.17,334.73,B,B2,Supervisor,2 years,RENT,71000.0,Source Verified,Dec-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=66300599,,credit_card,Credit card refinancing,142xx,NY,9.06,0.0,Aug-2004,0.0,54.0,,8.0,0.0,8021.0,75.7,19.0,w,10245.51,10245.51,329.38,329.38,254.49,74.89,0.0,0.0,0.0,Jan-2016,334.73,Feb-2016,Jan-2016,0.0,54.0,1.0,INDIVIDUAL,,,,0.0,0.0,15274.0,,,,,,,,,,,,10600.0,,,
185,884921,37801761,40564826,9000.0,9000.0,9000.0, 36 months,9.49,288.26,B,B2,Childcare Supervisor,< 1 year,RENT,30000.0,Source Verified,Jan-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=37801761,,debt_consolidation,Debt consolidation,442xx,OH,13.15,0.0,Sep-2006,1.0,24.0,,10.0,0.0,5553.0,64.1,28.0,f,6278.63,6278.63,3475.39,3475.39,2721.37,754.02,0.0,0.0,0.0,Jan-2016,314.02,Feb-2016,Jan-2016,0.0,26.0,1.0,INDIVIDUAL,,,,0.0,0.0,40352.0,,,,,,,,,,,,8600.0,,,
186,575058,61752725,65922458,15000.0,15000.0,15000.0, 60 months,13.99,348.95,C,C4,Supervisory Deputy,10+ years,MORTGAGE,120000.0,Source Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=61752725,,debt_consolidation,Debt consolidation,295xx,SC,12.27,0.0,Jan-1999,0.0,37.0,,9.0,0.0,7594.0,28.0,34.0,w,14649.82,14649.82,738.7,738.7,350.18,388.52,0.0,0.0,0.0,Jan-2016,348.95,Feb-2016,Jan-2016,0.0,37.0,1.0,INDIVIDUAL,,,,0.0,97.0,240533.0,,,,,,,,,,,,27100.0,,,
187,328724,23874689,26247422,24000.0,24000.0,24000.0, 36 months,7.12,742.37,A,A3,Controller,2 years,MORTGAGE,100000.0,Source Verified,Aug-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=23874689,,credit_card,Credit card refinancing,338xx,FL,22.0,0.0,Feb-1992,0.0,,,9.0,0.0,26894.0,58.5,23.0,f,13301.71,13301.71,12620.29,12620.29,10698.29,1922.0,0.0,0.0,0.0,Jan-2016,742.37,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,252748.0,,,,,,,,,,,,46000.0,,,
188,119895,5979313,7451765,10000.0,10000.0,10000.0, 36 months,12.35,333.82,B,B4,sisd,10+ years,MORTGAGE,53000.0,Source Verified,Jul-2013,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=5979313,"  Borrower added on 06/26/13 > Consolidate credit cards, all revolving credit lines, and all personal debts.<br>",debt_consolidation,Debt consolidation,799xx,TX,8.04,1.0,Sep-1994,2.0,17.0,,12.0,0.0,5630.0,56.9,18.0,f,1933.99,1933.99,10012.64,10012.64,8066.01,1946.63,0.0,0.0,0.0,Jan-2016,333.82,Feb-2016,Jan-2016,0.0,71.0,1.0,INDIVIDUAL,,,,0.0,0.0,132656.0,,,,,,,,,,,,9900.0,,,
189,203952,1462176,1717459,7000.0,7000.0,7000.0, 36 months,12.12,232.91,B,B3,Dantherm Inc.,5 years,RENT,38000.0,Not Verified,Aug-2012,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1462176,,debt_consolidation,Personal Loan,293xx,SC,20.41,0.0,Apr-2006,1.0,,,20.0,0.0,7426.0,50.2,29.0,f,0.0,0.0,8019.83784439,8019.84,7000.0,1019.84,0.0,0.0,0.0,May-2014,753.71,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,,,,,,,,,,,,,,,,,
190,201400,1492015,1751708,6625.0,6625.0,6625.0, 36 months,11.14,217.34,B,B2,Kingstown Inc,3 years,RENT,28000.0,Not Verified,Sep-2012,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=1492015,"  Borrower added on 08/30/12 > Please help me to pay for my wedding, it would be such a big help!<br>",wedding,Personal,124xx,NY,18.86,1.0,May-2004,0.0,23.0,,8.0,0.0,3493.0,44.2,14.0,f,0.0,0.0,6302.35,6302.35,5164.37,1137.98,0.0,0.0,0.0,Feb-2015,217.34,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,14017.0,,,,,,,,,,,,7900.0,,,
191,569235,62326326,66523060,28000.0,28000.0,28000.0, 60 months,8.18,570.16,B,B1,Boat Captain,10+ years,MORTGAGE,63000.0,Not Verified,Oct-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=62326326,,debt_consolidation,Debt consolidation,700xx,LA,29.64,0.0,Dec-1991,0.0,55.0,,11.0,0.0,14639.0,51.5,19.0,w,26854.35,26854.35,1685.03,1685.03,1145.65,539.38,0.0,0.0,0.0,Jan-2016,570.16,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,145230.0,,,,,,,,,,,,28400.0,,,
192,422508,12567483,14579657,28975.0,28975.0,28975.0, 60 months,18.92,750.36,D,D4,Inventory Specialist,10+ years,OWN,63000.0,Verified,Apr-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=12567483,,debt_consolidation,Debt consolidation,064xx,CT,12.42,0.0,Mar-1987,0.0,,,6.0,0.0,29789.0,78.4,15.0,f,21734.9,21734.9,15757.56,15757.56,7240.1,8517.46,0.0,0.0,0.0,Jan-2016,750.36,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,29789.0,,,,,,,,,,,,38000.0,,,
193,141858,4806262,6068494,2200.0,2200.0,2200.0, 36 months,19.05,80.7,D,D4,Bakers Square,4 years,RENT,25000.0,Not Verified,May-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4806262,  Borrower added on 04/30/13 > To consolidate my credit card debt into one easy payment.<br>,debt_consolidation,consolidation,559xx,MN,21.6,0.0,Jul-2006,1.0,51.0,,14.0,0.0,6470.0,81.9,33.0,f,0.0,0.0,2782.90622283,2782.91,2200.0,582.91,0.0,0.0,0.0,Mar-2015,1089.56,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,42499.0,,,,,,,,,,,,7900.0,,,
194,421103,13186250,15218443,19950.0,19950.0,19900.0, 60 months,24.5,579.73,F,F3,Owner,10+ years,OWN,150000.0,Not Verified,Mar-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=13186250,,home_improvement,Home improvement,605xx,IL,11.71,2.0,Jul-1983,3.0,2.0,30.0,7.0,1.0,9747.0,92.0,20.0,f,15484.98,15446.17,12174.33,12143.82,4465.02,7709.31,0.0,0.0,0.0,Jan-2016,579.73,Jan-2016,Jan-2016,0.0,26.0,1.0,INDIVIDUAL,,,,0.0,0.0,313406.0,,,,,,,,,,,,12400.0,,,
195,685774,55190366,58761147,12000.0,12000.0,12000.0, 36 months,8.18,377.04,B,B1,Sr Scheduler,1 year,RENT,72000.0,Source Verified,Jul-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=55190366,,debt_consolidation,Debt consolidation,313xx,GA,12.03,2.0,Feb-2001,0.0,11.0,,6.0,0.0,11486.0,64.5,17.0,w,10198.1,10198.1,2256.79,2256.79,1801.9,454.89,0.0,0.0,0.0,Jan-2016,377.04,Feb-2016,Jan-2016,0.0,11.0,1.0,INDIVIDUAL,,,,0.0,0.0,18977.0,,,,,,,,,,,,17800.0,,,
196,327831,24044951,26417682,6500.0,6500.0,6500.0, 36 months,11.67,214.87,B,B4,Alarm Technician,7 years,RENT,50000.0,Not Verified,Aug-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=24044951,,debt_consolidation,Debt consolidation,119xx,NY,12.36,0.0,Oct-2007,3.0,,,8.0,0.0,6753.0,27.8,15.0,w,0.0,0.0,6883.94,6883.94,6500.0,383.94,0.0,0.0,0.0,Feb-2015,5809.59,,Aug-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,15854.0,,,,,,,,,,,,24300.0,,,
197,334945,22345025,24667578,20000.0,20000.0,20000.0, 36 months,6.03,608.72,A,A1,Process Operator,7 years,MORTGAGE,90000.0,Source Verified,Aug-2014,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=22345025,,debt_consolidation,Debt consolidation,898xx,NV,11.25,0.0,Jun-2003,0.0,,,11.0,0.0,10021.0,38.8,26.0,w,0.0,0.0,20720.8,20720.8,20000.0,720.8,0.0,0.0,0.0,Mar-2015,17068.48,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,378363.0,,,,,,,,,,,,25800.0,,,
198,704556,53202639,56722380,4500.0,4500.0,4500.0, 36 months,6.24,137.39,A,A2,Superintendent,8 years,MORTGAGE,52000.0,Not Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=53202639,,debt_consolidation,Debt consolidation,604xx,IL,17.84,0.0,Feb-1987,0.0,74.0,,10.0,0.0,3881.0,14.8,25.0,w,3807.11,3807.11,822.78,822.78,692.89,129.89,0.0,0.0,0.0,Dec-2015,137.39,Feb-2016,Jan-2016,0.0,74.0,1.0,INDIVIDUAL,,,,0.0,1540.0,178987.0,,,,,,,,,,,,26300.0,,,
199,615462,59542838,63476620,35000.0,35000.0,35000.0, 60 months,14.65,826.24,C,C5,Client Services Director,10+ years,OWN,140400.0,Source Verified,Sep-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=59542838,,credit_card,Credit card refinancing,553xx,MN,13.57,0.0,Feb-1989,0.0,60.0,,12.0,0.0,28462.0,76.5,26.0,w,33374.75,33374.75,3276.47,3276.47,1625.25,1651.22,0.0,0.0,0.0,Jan-2016,826.24,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,50066.0,,,,,,,,,,,,37200.0,,,
200,158321,3643046,4595852,26500.0,26500.0,26500.0, 60 months,21.49,724.24,E,E3,Industrial Distribution Group,1 year,MORTGAGE,60000.0,Verified,Mar-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=3643046,  Borrower added on 03/04/13 > I am consolidating my credit card debt into one monthly payment with the balance to be paid off in five years.<br>,credit_card,Credit Card Debt,194xx,PA,26.96,0.0,Jan-1997,2.0,,,16.0,0.0,38113.0,50.8,25.0,f,0.0,0.0,37598.0466607,37598.05,26500.0,11098.05,0.0,0.0,0.0,Jun-2015,18771.22,,Jun-2015,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,171362.0,,,,,,,,,,,,75054.0,,,
201,74164,8157937,9899890,32350.0,32350.0,32350.0, 60 months,20.2,860.69,D,D5,Financial Analyst,2 years,RENT,72000.0,Source Verified,Oct-2013,Charged Off,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=8157937,"  Borrower added on 10/17/13 > While I have never missed a payment and have great credit, my monthly payment amount is extremely high and I would like to have a solid 5 year plan for repayment. Thank you.<br>",debt_consolidation,Never Missed a Payment,125xx,NY,25.15,1.0,Nov-1999,0.0,21.0,,11.0,0.0,28135.0,62.9,23.0,w,0.0,0.0,13771.04,13771.04,5749.72,8021.32,0.0,0.0,0.0,Feb-2015,860.69,,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,71682.0,,,,,,,,,,,,44700.0,,,
202,141624,4776209,6048439,22250.0,22250.0,22250.0, 60 months,23.28,630.83,F,F2,Chevy Chase Village Police Department,2 years,MORTGAGE,50000.0,Verified,May-2013,Fully Paid,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=4776209,,house,Home buying,200xx,DC,11.03,0.0,Apr-2004,3.0,76.0,,6.0,0.0,3911.0,62.1,13.0,f,0.0,0.0,26048.350682599998,26048.35,22250.0,3798.35,0.0,0.0,0.0,Mar-2014,3378.91,,Jun-2014,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,19336.0,,,,,,,,,,,,6300.0,,,
203,801701,43670005,46686746,22400.0,22400.0,22400.0, 60 months,19.52,587.5,E,E3,Federal Officer,9 years,MORTGAGE,85000.0,Verified,Mar-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=43670005,,other,Other,305xx,GA,27.05,1.0,Sep-1999,2.0,17.0,,22.0,0.0,19536.0,44.0,52.0,f,20256.11,20256.11,5263.21,5263.21,2143.89,3119.32,0.0,0.0,0.0,Dec-2015,587.5,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,201928.0,,,,,,,,,,,,44400.0,,,
204,727345,51225241,54634959,20000.0,20000.0,20000.0, 36 months,6.89,616.54,A,A3,Director of Youth Services,8 years,MORTGAGE,54000.0,Source Verified,Jun-2015,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=51225241,,debt_consolidation,Debt consolidation,712xx,LA,21.39,0.0,Apr-1999,0.0,,,5.0,0.0,17382.0,91.5,17.0,w,16426.98,16426.98,4308.12,4308.12,3573.02,735.1,0.0,0.0,0.0,Jan-2016,616.54,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,208747.0,,,,,,,,,,,,19000.0,,,
205,245249,35783253,38478673,34000.0,34000.0,34000.0, 36 months,8.67,1075.98,B,B1,Sr Development Engineer,10+ years,MORTGAGE,100000.0,Verified,Nov-2014,Current,n,https://www.lendingclub.com/browse/loanDetail.action?loan_id=35783253,,credit_card,Credit card refinancing,972xx,OR,9.91,0.0,Apr-1999,1.0,33.0,,12.0,0.0,18387.0,41.4,25.0,f,22734.23,22734.23,14025.16,14025.16,11265.77,2705.59,53.8,0.0,0.0,Dec-2015,1075.98,Feb-2016,Jan-2016,0.0,,1.0,INDIVIDUAL,,,,0.0,0.0,452893.0,,,,,,,,,,,,44400.0,,,
